"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2023","4.35","4.35","4.35","4.35","0.05K","-15.37%"
"02/20/2023","5.14","5.14","5.14","5.14","0.01K","-0.19%"
"02/17/2023","5.15","5.15","5.15","5.15","0.02K","-4.28%"
"02/14/2023","5.38","5.38","5.38","5.38","0.01K","0.00%"
"02/10/2023","5.38","5.38","5.38","5.38","0.01K","4.47%"
"02/09/2023","5.15","5.15","5.15","5.15","0.22K","3.00%"
"02/07/2023","5.00","5.00","5.00","5.00","0.01K","-3.85%"
"02/06/2023","5.20","5.20","5.20","5.20","0.01K","4.00%"
"02/03/2023","5.00","5.00","5.00","5.00","0.02K","3.73%"
"02/02/2023","4.82","4.82","4.82","4.82","0.21K","1.90%"
"02/01/2023","4.73","4.73","4.73","4.73","0.01K","2.38%"
"01/31/2023","4.62","4.62","4.62","4.62","0.01K","2.21%"
"01/30/2023","4.52","4.52","4.52","4.52","0.02K","0.44%"
"01/27/2023","4.50","4.50","4.50","4.50","0.01K","4.41%"
"01/26/2023","4.31","4.31","4.31","4.31","0.35K","0.23%"
"01/25/2023","4.30","4.30","4.30","4.30","0.11K","2.38%"
"01/24/2023","4.20","4.20","4.20","4.20","0.10K","1.94%"
"01/23/2023","4.12","4.12","4.12","4.12","0.10K","0.00%"
"01/11/2023","4.12","4.12","4.12","4.12","0.01K","0.24%"
"01/02/2023","4.11","4.11","4.11","4.11","0.10K","0.00%"
"11/30/2022","4.11","4.11","4.11","4.11","0.01K","-4.42%"
"10/26/2022","4.30","4.30","4.30","4.30","0.34K","-0.92%"
"10/24/2022","4.34","4.34","4.34","4.34","0.06K","0.93%"
"10/21/2022","4.30","4.30","4.30","4.30","0.49K","0.47%"
"10/20/2022","4.28","4.28","4.28","4.28","0.10K","4.39%"
"10/18/2022","4.10","4.10","4.10","4.10","0.06K","0.00%"
"10/14/2022","4.10","4.10","4.10","4.10","0.01K","0.00%"
"10/12/2022","4.10","4.10","4.10","4.10","0.05K","4.33%"
"10/11/2022","3.93","3.93","3.93","3.93","0.01K","0.00%"
"10/06/2022","3.93","3.93","3.93","3.93","0.01K","0.00%"
"10/03/2022","3.93","3.93","3.93","3.93","0.01K","-4.38%"
"09/15/2022","4.11","4.11","4.11","4.11","0.03K","0.24%"
"09/14/2022","4.10","4.10","4.10","4.10","0.08K","1.49%"
"09/13/2022","4.04","4.04","4.04","4.04","0.52K","-0.49%"
"09/12/2022","4.06","4.06","4.06","4.06","0.06K","4.37%"
"09/09/2022","3.89","3.89","3.89","3.89","0.01K","0.00%"
"09/08/2022","3.89","3.89","3.89","3.89","0.03K","8.36%"
"09/06/2022","3.59","3.59","3.59","3.59","0.28K","11.15%"
"09/01/2022","3.23","3.23","3.23","3.23","0.01K","0.31%"
"08/30/2022","3.22","3.22","3.22","3.22","0.03K","-0.31%"
"08/29/2022","3.23","3.23","3.23","3.23","0.03K","-1.52%"
"08/26/2022","3.28","3.28","3.28","3.28","0.06K","-8.64%"
"06/20/2022","3.59","3.59","3.59","3.59","0.17K","-1.64%"
"06/17/2022","3.65","3.65","3.65","3.65","1.35K","-4.20%"
"06/15/2022","3.81","3.81","3.81","3.81","0.15K","0.00%"
"06/13/2022","3.81","3.81","3.81","3.81","0.06K","4.38%"
"06/10/2022","3.65","3.65","3.65","3.65","0.02K","0.83%"
"06/09/2022","3.62","3.62","3.62","3.62","0.10K","3.72%"
"06/07/2022","3.49","3.49","3.49","3.49","0.01K","-4.38%"
"06/03/2022","3.65","3.65","3.65","3.65","0.03K","-8.75%"
"05/17/2022","4.00","4.00","4.00","4.00","0.02K","1.27%"
"05/09/2022","3.95","3.95","3.95","3.95","0.15K","1.28%"
"05/06/2022","3.90","3.90","3.90","3.90","0.01K","0.00%"
"05/05/2022","3.90","3.90","3.90","3.90","0.03K","4.28%"
"05/04/2022","3.74","3.74","3.74","3.74","0.00K","4.47%"
"04/28/2022","3.58","3.58","3.58","3.58","0.05K","1.42%"
"04/21/2022","3.53","3.53","3.53","3.53","0.55K","-0.28%"
"03/21/2022","3.54","3.54","3.54","3.54","0.10K","8.92%"
"03/11/2022","3.25","3.25","3.25","3.25","0.10K","1.56%"
"03/10/2022","3.20","3.20","3.20","3.20","0.03K","0.00%"
"03/09/2022","3.20","3.20","3.20","3.20","0.21K","-1.54%"
"02/28/2022","3.25","3.25","3.25","3.25","1.55K","-4.41%"
"02/23/2022","3.40","3.40","3.40","3.40","0.05K","-7.86%"
"02/14/2022","3.69","3.69","3.69","3.69","0.08K","0.27%"
"02/11/2022","3.68","3.68","3.68","3.68","0.08K","-5.64%"
"02/04/2022","3.90","3.90","3.90","3.90","0.02K","0.00%"
"01/31/2022","3.90","3.90","3.90","3.90","0.01K","-30.36%"
"12/14/2021","5.60","5.60","5.60","5.60","0.02K","0.00%"
"11/15/2021","5.60","5.60","5.60","5.60","0.01K","-0.18%"
"11/11/2021","5.61","5.61","5.61","5.61","0.10K","0.00%"
"11/09/2021","5.61","5.61","5.61","5.61","0.02K","-8.33%"
"10/20/2021","6.12","6.12","6.12","6.12","0.80K","0.00%"
"09/15/2021","6.12","6.12","6.12","6.12","0.05K","0.00%"
"09/14/2021","6.12","6.12","6.12","6.12","0.03K","0.16%"
"07/19/2021","6.11","6.11","6.11","6.11","0.00K","2.86%"
"07/16/2021","5.94","5.94","5.94","5.94","0.00K","2.95%"
"07/14/2021","5.77","5.77","5.77","5.77","0.00K","2.85%"
"07/13/2021","5.61","5.61","5.61","5.61","0.20K","2.94%"
"07/12/2021","5.45","5.45","5.45","5.45","0.01K","2.83%"
"07/09/2021","5.30","5.30","5.30","5.30","0.00K","2.91%"
"07/08/2021","5.15","5.15","5.15","5.15","0.00K","11.47%"
"06/28/2021","4.62","4.62","4.62","4.62","0.00K","8.96%"
"06/24/2021","4.24","4.12","4.24","4.12","0.01K","7.34%"
"06/18/2021","3.95","3.95","3.95","3.95","0.00K","-28.18%"
"06/04/2021","5.50","5.50","5.50","5.50","0.01K","-11.29%"
"05/17/2021","6.20","6.10","6.20","6.10","0.08K","0.00%"
"05/11/2021","6.20","6.20","6.20","6.20","0.00K","0.00%"
"05/10/2021","6.20","6.20","6.20","6.20","0.00K","0.00%"
"05/07/2021","6.20","6.24","6.24","6.20","0.03K","-0.64%"
"05/03/2021","6.24","6.24","6.24","6.24","0.00K","0.97%"
"04/30/2021","6.18","6.00","6.18","6.00","0.05K","0.00%"
"04/29/2021","6.18","6.18","6.18","6.18","0.00K","3.00%"
"04/28/2021","6.00","6.00","6.00","6.00","0.02K","0.33%"
"04/27/2021","5.98","5.98","5.98","5.98","0.02K","0.00%"
"04/23/2021","5.98","5.98","5.98","5.98","0.16K","0.00%"
"04/22/2021","5.98","5.98","5.98","5.98","0.10K","0.00%"
"04/21/2021","5.98","5.98","5.98","5.98","0.09K","0.00%"
"04/20/2021","5.98","5.98","5.98","5.98","0.01K","2.75%"
"04/19/2021","5.82","5.82","5.82","5.82","0.00K","2.83%"
"04/16/2021","5.66","5.50","5.66","5.50","0.04K","3.10%"
"04/15/2021","5.49","5.49","5.49","5.49","0.04K","1.86%"
"04/14/2021","5.39","5.39","5.39","5.39","0.00K","2.86%"
"04/12/2021","5.24","5.24","5.24","5.24","0.01K","2.95%"
"04/08/2021","5.09","4.98","5.09","4.98","0.10K","3.04%"
"04/07/2021","4.94","4.80","4.94","4.80","0.13K","2.92%"
"04/06/2021","4.80","4.75","4.80","4.75","0.11K","1.48%"
"04/05/2021","4.73","4.73","4.73","4.73","0.03K","0.00%"
"04/02/2021","4.73","4.73","4.73","4.73","0.00K","2.83%"
"04/01/2021","4.60","4.60","4.60","4.60","0.12K","2.22%"
"03/29/2021","4.50","4.50","4.50","4.50","0.12K","0.45%"
"03/26/2021","4.48","4.45","4.48","4.45","0.12K","0.67%"
"03/25/2021","4.45","4.40","4.45","4.40","0.35K","3.49%"
"03/24/2021","4.30","4.28","4.30","4.28","0.26K","2.38%"
"03/23/2021","4.20","4.28","4.28","4.20","0.10K","0.00%"
"03/19/2021","4.20","4.08","4.20","4.08","0.30K","2.94%"
"03/17/2021","4.08","4.08","4.08","4.08","0.02K","2.26%"
"03/16/2021","3.99","3.88","3.99","3.88","0.15K","2.84%"
"03/15/2021","3.88","3.88","3.88","3.88","0.01K","0.00%"
"03/12/2021","3.88","3.88","3.88","3.88","0.02K","16.87%"
"03/05/2021","3.32","3.32","3.32","3.32","0.00K","-2.35%"
"03/04/2021","3.40","3.41","3.41","3.40","1.56K","-2.86%"
"03/01/2021","3.50","3.50","3.50","3.50","0.00K","-2.78%"
"02/26/2021","3.60","3.60","3.60","3.60","0.00K","0.00%"
"02/25/2021","3.60","3.70","3.70","3.60","0.06K","0.00%"
"02/19/2021","3.60","3.60","3.60","3.60","0.21K","0.00%"
"02/18/2021","3.60","3.60","3.60","3.60","0.00K","0.00%"
"02/17/2021","3.60","3.60","3.60","3.60","0.01K","2.86%"
"02/15/2021","3.50","3.50","3.50","3.50","0.02K","0.00%"
"02/12/2021","3.50","3.50","3.50","3.50","0.06K","-2.78%"
"02/11/2021","3.60","3.60","3.60","3.60","0.01K","2.86%"
"02/08/2021","3.50","3.50","3.50","3.50","0.20K","-2.78%"
"02/02/2021","3.60","3.60","3.60","3.60","0.01K","-2.96%"
"01/29/2021","3.71","3.70","3.71","3.70","0.12K","-5.84%"
"01/27/2021","3.94","3.94","3.94","3.94","0.10K","0.00%"
"01/21/2021","3.94","3.94","3.94","3.94","0.13K","2.87%"
"01/08/2021","3.83","3.83","3.83","3.83","0.01K","0.00%"
"01/07/2021","3.83","3.83","3.83","3.83","0.14K","2.68%"
"01/05/2021","3.73","3.73","3.73","3.73","0.41K","-2.86%"
"12/31/2020","3.84","3.84","3.84","3.84","0.64K","-5.19%"
"12/23/2020","4.05","4.05","4.05","4.05","0.02K","0.00%"
"12/16/2020","4.05","4.05","4.05","4.05","0.22K","-6.03%"
"11/26/2020","4.31","4.31","4.31","4.31","0.09K","0.00%"
"11/25/2020","4.31","4.31","4.31","4.31","0.01K","-2.05%"
"11/19/2020","4.40","4.40","4.40","4.40","0.01K","2.09%"
"11/18/2020","4.31","4.31","4.31","4.31","0.25K","0.00%"
"11/17/2020","4.31","4.31","4.31","4.31","0.11K","0.00%"
"11/16/2020","4.31","4.31","4.31","4.31","0.14K","0.00%"
"11/13/2020","4.31","4.31","4.31","4.31","0.00K","0.00%"
"11/11/2020","4.31","4.31","4.31","4.31","0.09K","1.65%"
"11/10/2020","4.24","4.24","4.24","4.24","0.01K","2.91%"
"11/09/2020","4.12","4.12","4.12","4.12","0.01K","0.24%"
"11/06/2020","4.11","4.19","4.19","4.11","0.02K","-4.64%"
"11/04/2020","4.31","4.31","4.31","4.31","0.11K","0.00%"
"11/03/2020","4.31","4.31","4.31","4.31","0.01K","-0.23%"
"10/27/2020","4.32","4.32","4.32","4.32","0.08K","0.23%"
"10/26/2020","4.31","4.31","4.31","4.31","0.00K","-2.27%"
"10/23/2020","4.41","4.29","4.41","4.29","0.01K","0.46%"
"10/21/2020","4.39","4.39","4.39","4.39","0.00K","-7.19%"
"10/20/2020","4.73","4.73","4.73","4.73","0.12K","0.00%"
"10/19/2020","4.73","4.73","4.73","4.73","0.01K","0.00%"
"10/16/2020","4.73","4.73","4.73","4.73","0.00K","-7.25%"
"10/09/2020","5.10","5.10","5.10","5.10","0.17K","0.00%"
"10/08/2020","5.10","5.10","5.10","5.10","0.03K","0.20%"
"10/07/2020","5.09","4.95","5.09","4.95","0.05K","2.83%"
"10/06/2020","4.95","4.95","4.95","4.95","0.01K","0.00%"
"10/05/2020","4.95","4.95","4.95","4.95","0.00K","-2.94%"
"09/25/2020","5.10","5.06","5.10","5.06","0.25K","0.79%"
"09/24/2020","5.06","4.85","5.06","4.85","0.13K","7.66%"
"09/23/2020","4.70","4.70","4.70","4.70","0.01K","-2.89%"
"09/22/2020","4.84","4.84","4.84","4.84","0.42K","0.00%"
"09/21/2020","4.84","4.84","4.84","4.84","0.00K","2.98%"
